DT,PersianDate,ContractCode,FirstPrice,MaxPrice,MinPrice,LastPrice,TradesVolume,TradesValue,OpenInterest,ChangeOpenInterest,ActiveCustomers,ActiveBrokers,C_Buy,C_Sell,LastSettlementPrice,TodaySettlementPrice,SettlementPricePercent
2025-12-07T00:00:00,1404/09/16,SilverBar,2669990.0,2669990.0,2540000.0,2636980.0,320078,830148487700,25977962,171700,7821,77,719,210,2595473.0,2593582.0,-0.0729
2025-12-08T00:00:00,1404/09/17,SilverBar,2650000.0,2650000.0,2556000.0,2563000.0,429497,1116661505300,26305541,327579,7937,77,758,165,2593582.0,2599929.0,0.2447
2025-12-09T00:00:00,1404/09/18,SilverBar,2595000.0,2595000.0,2377870.0,2398860.0,646479,1580563090000,26781601,476060,8051,77,834,174,2599929.0,2444879.0,-5.9636
2025-12-10T00:00:00,1404/09/19,SilverBar,2552310.0,2609360.0,2492000.0,2599950.0,397071,1009732127330,27054133,272532,8193,77,759,175,2444879.0,2542951.0,4.0113
2025-12-11T00:00:00,1404/09/20,SilverBar,0,0,0,0,0,0,27054133,0,8193,77,0,0,2542951.0,2542951.0,0
2025-12-13T00:00:00,1404/09/22,SilverBar,2750000.0,2750000.0,2666140.0,2669990.0,627743,1689417605700,27461280,407147,8362,77,990,202,2542951.0,2691257.0,5.832
2025-12-14T00:00:00,1404/09/23,SilverBar,2649990.0,2710000.0,2586600.0,2699900.0,439004,1148705904100,27812087,350807,8452,77,759,158,2691257.0,2616618.0,-2.7734
2025-12-15T00:00:00,1404/09/24,SilverBar,2800000.0,2810000.0,2700000.0,2719790.0,541452,1491719866140,28013426,201339,8596,77,962,321,2616618.0,2755036.0,5.29
2025-12-16T00:00:00,1404/09/25,SilverBar,2650010.0,2669820.0,2580000.0,2660000.0,351042,913607081930,28148283,134857,8718,77,862,171,2755036.0,2602558.0,-5.5345
2025-12-17T00:00:00,1404/09/26,SilverBar,2780000.0,2862810.0,2750000.0,2862810.0,526407,1467182966060,28501032,352749,8734,77,621,333,2602558.0,2787165.0,7.0933
2025-12-18T00:00:00,1404/09/27,SilverBar,0,0,0,0,0,0,28501032,0,8734,77,0,0,2787165.0,2787165.0,0
2025-12-20T00:00:00,1404/09/29,SilverBar,3045870.0,3065880.0,2956700.0,3065880.0,598552,1827390205110,28778297,277265,8708,78,352,361,2787165.0,3053018.0,9.5385
2025-12-21T00:00:00,1404/09/30,SilverBar,3249990.0,3358310.0,3000000.0,3300020.0,1772243,5796555631300,29156624,378327,8809,77,1193,713,3053018.0,3270745.0,7.1315
2025-12-22T00:00:00,1404/10/01,SilverBar,3490600.0,3597810.0,3460050.0,3597810.0,1438116,5111539397710,29327308,170684,8898,78,1183,1126,3270745.0,3554330.0,8.6703
2025-12-23T00:00:00,1404/10/02,SilverBar,3550000.0,3840000.0,3330000.0,3600000.0,1354517,4875098067850,29572459,245151,9184,78,1547,588,3554330.0,3599141.0,1.2607
2025-12-24T00:00:00,1404/10/03,SilverBar,3770000.0,3780000.0,3655000.0,3771150.0,825995,3073631778230,29883300,310841,9372,78,1286,491,3599141.0,3721126.0,3.3893
2025-12-25T00:00:00,1404/10/04,SilverBar,0,0,0,0,0,0,29883300,0,9372,78,0,0,3721126.0,3721126.0,0
2025-12-27T00:00:00,1404/10/06,SilverBar,4090000.0,4093230.0,3915060.0,4093230.0,1385352,5591590253590,30591384,708084,9807,78,1863,523,3721126.0,4036223.0,8.4678
2025-12-28T00:00:00,1404/10/07,SilverBar,4380000.0,4380000.0,3790000.0,4060000.0,727581,3024361312440,30736659,145275,10125,78,1846,942,4036223.0,4156735.0,2.9858
2025-12-29T00:00:00,1404/10/08,SilverBar,3783500.0,3990000.0,3741070.0,3770000.0,930008,3553325303330,30873748,137089,10124,78,1579,808,4156735.0,3820747.0,-8.083
2025-12-30T00:00:00,1404/10/09,SilverBar,3700000.0,4106880.0,3700000.0,4093990.0,3490890,13686566932840,32483349,1609601,10236,78,1049,562,3820747.0,3920653.0,2.6148
2025-12-31T00:00:00,1404/10/10,SilverBar,3909980.0,4109960.0,3909980.0,3970100.0,1536509,6135803455080,32958658,475309,10274,78,913,519,3920653.0,3993340.0,1.854
2026-01-01T00:00:00,1404/10/11,SilverBar,0,0,0,0,0,0,32958658,0,10274,78,0,0,3993340.0,3993340.0,0
2026-01-03T00:00:00,1404/10/13,SilverBar,0,0,0,0,0,0,32958658,0,10274,78,0,0,3993340.0,3993340.0,0
2026-01-04T00:00:00,1404/10/14,SilverBar,4090000.0,4149990.0,3910000.0,4095000.0,708828,2878405698340,33375546,416888,10546,78,1101,303,3993340.0,4060796.0,1.6892
2026-01-05T00:00:00,1404/10/15,SilverBar,4255000.0,4466870.0,4250000.0,4409990.0,663977,2900543961250,33665381,289835,10693,77,1062,538,4060796.0,4368440.0,7.576
2026-01-06T00:00:00,1404/10/16,SilverBar,4749930.0,4760000.0,4430000.0,4578030.0,682175,3151584759580,34007538,342157,10976,78,1491,434,4368440.0,4619907.0,5.7564
2026-01-07T00:00:00,1404/10/17,SilverBar,4540010.0,4590010.0,4410010.0,4510000.0,504127,2276390142680,34319623,312085,11045,78,1118,401,4619907.0,4515509.0,-2.2597
2026-01-08T00:00:00,1404/10/18,SilverBar,0,0,0,0,0,0,34319623,0,11045,78,0,0,4515509.0,4515509.0,0
2026-01-10T00:00:00,1404/10/20,SilverBar,4300000.0,4300000.0,4064000.0,4167000.0,270886,1130067294260,34365709,46086,10955,78,736,411,4515509.0,4171745.0,-7.613
2026-01-11T00:00:00,1404/10/21,SilverBar,4200010.0,4449000.0,4200010.0,4422770.0,341478,1492206712970,34632761,267052,11063,78,599,205,4171745.0,4369847.0,4.7487
2026-01-12T00:00:00,1404/10/22,SilverBar,4650020.0,4650020.0,4414000.0,4487990.0,711579,3273502232030,35213656,580895,11105,78,785,312,4369847.0,4600336.0,5.2745
2026-01-13T00:00:00,1404/10/23,SilverBar,4569970.0,4580000.0,4400540.0,4420000.0,474942,2129861835670,35615480,401824,11242,78,874,213,4600336.0,4484467.0,-2.5187
2026-01-14T00:00:00,1404/10/24,SilverBar,4485000.0,4540000.0,4340000.0,4528000.0,543445,2440096495940,35988559,373079,11302,79,809,277,4484467.0,4490052.0,0.1245
2026-01-15T00:00:00,1404/10/25,SilverBar,0,0,0,0,0,0,35988559,0,11302,79,0,0,4490052.0,4490052.0,0
2026-01-17T00:00:00,1404/10/27,SilverBar,0,0,0,0,0,0,35988559,0,11302,79,0,0,4490052.0,4490052.0,0
2026-01-18T00:00:00,1404/10/28,SilverBar,4500000.0,4500000.0,4359900.0,4395930.0,305154,1357565292090,36098982,110423,11472,79,1000,192,4490052.0,4448787.0,-0.919
2026-01-19T00:00:00,1404/10/29,SilverBar,4519230.0,4612000.0,4450000.0,4480040.0,1233114,5536727720130,36382121,283139,11643,79,906,226,4448787.0,4490037.0,0.9272
2026-01-20T00:00:00,1404/10/30,SilverBar,4575960.0,4595960.0,4485000.0,4521000.0,805219,3624682646210,37006737,624616,11797,79,1039,232,4490037.0,4501487.0,0.255
2026-01-21T00:00:00,1404/11/01,SilverBar,4591600.0,4816590.0,4573000.0,4680000.0,405901,1916507582440,37235884,229147,11952,79,1339,443,4501487.0,4721613.0,4.8901
2026-01-22T00:00:00,1404/11/02,SilverBar,0,0,0,0,0,0,37235884,0,11952,79,0,0,4721613.0,4721613.0,0
2026-01-24T00:00:00,1404/11/04,SilverBar,5052120.0,5052120.0,5052000.0,5052120.0,376170,1900455218160,37440225,204341,12011,79,929,337,4721613.0,5052118.0,6.9998
2026-01-25T00:00:00,1404/11/05,SilverBar,5405760.0,5405760.0,5360000.0,5405760.0,801758,4333936848280,38088921,648696,12298,79,1559,350,5052118.0,5405542.0,6.9956
2026-01-26T00:00:00,1404/11/06,SilverBar,5783920.0,5783920.0,5783920.0,5783920.0,316874,1832773866080,38277593,188672,12331,79,495,170,5405542.0,5783920.0,6.9998
2026-01-27T00:00:00,1404/11/07,SilverBar,6188790.0,6188790.0,6188790.0,6188790.0,288526,1785626823540,38466264,188671,12341,80,289,160,5783920.0,6188790.0,6.9999
2026-01-28T00:00:00,1404/11/08,SilverBar,6622000.0,6622000.0,6622000.0,6622000.0,108839,720731858000,38497064,30800,12285,80,30,212,6188790.0,6622000.0,6.9999
2026-01-29T00:00:00,1404/11/09,SilverBar,0,0,0,0,0,0,38497064,0,12285,80,0,0,6622000.0,6622000.0,0
2026-01-31T00:00:00,1404/11/11,SilverBar,6158460.0,6158460.0,6158460.0,6158460.0,88913,547567153980,38497074,10,12693,80,1395,62,6622000.0,6158460.0,-7
2026-02-01T00:00:00,1404/11/12,SilverBar,5727370.0,5727370.0,5727370.0,5727370.0,118128,676562763360,38500447,3373,12928,80,1533,228,6158460.0,5727370.0,-7
2026-02-02T00:00:00,1404/11/13,SilverBar,5326460.0,5326460.0,5326460.0,5326460.0,43393,231131078780,38500796,349,13082,80,904,44,5727370.0,5326460.0,-6.9999
2026-02-03T00:00:00,1404/11/14,SilverBar,5163700.0,5689990.0,5163700.0,5565950.0,368387,1998450784400,38580150,79354,13323,80,1993,581,5326460.0,5424868.0,1.8475
2026-02-04T00:00:00,1404/11/15,SilverBar,0,0,0,0,0,0,38580150,0,13323,80,0,0,5424868.0,5424868.0,0
2026-02-05T00:00:00,1404/11/16,SilverBar,0,0,0,0,0,0,38580150,0,13323,80,0,0,5424868.0,5424868.0,0
2026-02-07T00:00:00,1404/11/18,SilverBar,5045130.0,5200000.0,5045130.0,5150900.0,502352,2576402715990,38730590,150440,13428,80,1405,495,5424868.0,5128680.0,-5.4598
2026-02-08T00:00:00,1404/11/19,SilverBar,5319990.0,5445000.0,5210000.0,5319990.0,768859,4103158238060,39198246,467656,13636,80,1189,325,5128680.0,5336685.0,4.0557
2026-02-09T00:00:00,1404/11/20,SilverBar,5699910.0,5710250.0,5580000.0,5710250.0,1576583,8881261611090,40430025,1231779,13703,80,1007,414,5336685.0,5633234.0,5.5568
2026-02-10T00:00:00,1404/11/21,SilverBar,5800000.0,5800800.0,5600800.0,5690000.0,2015471,11517882980560,42265506,1835481,13825,79,1021,334,5633234.0,5714735.0,1.4468
2026-02-11T00:00:00,1404/11/22,SilverBar,0,0,0,0,0,0,42265506,0,13825,79,0,0,5714735.0,5714735.0,0
2026-02-12T00:00:00,1404/11/23,SilverBar,0,0,0,0,0,0,42265506,0,13825,79,0,0,5714735.0,5714735.0,0
2026-02-14T00:00:00,1404/11/25,SilverBar,5350000.0,5560000.0,5281190.0,5544900.0,1015539,5478858617640,43094497,828991,13838,80,797,366,5714735.0,5395025.0,-5.5945
2026-02-15T00:00:00,1404/11/26,SilverBar,5460000.0,5640000.0,5430000.0,5640000.0,1023210,5639750174850,43845877,751380,13869,80,608,285,5395025.0,5511821.0,2.1649
2026-02-16T00:00:00,1404/11/27,SilverBar,5500300.0,5559080.0,5452000.0,5473000.0,1086224,5985564667200,44738405,892528,13888,80,597,267,5511821.0,5510433.0,-0.0252
2026-02-17T00:00:00,1404/11/28,SilverBar,5414990.0,5414990.0,4959390.0,5056870.0,779716,3893377369880,45385547,647142,14071,80,1383,325,5510433.0,4993328.0,-9.3841
2026-02-18T00:00:00,1404/11/29,SilverBar,5200000.0,5289710.0,4830000.0,5030000.0,824626,4161544206280,45981796,596249,14200,80,832,187,4993328.0,5046584.0,1.0665
2026-02-19T00:00:00,1404/11/30,SilverBar,0,0,0,0,0,0,45981796,0,14200,80,0,0,5046584.0,5046584.0,0
2026-02-21T00:00:00,1404/12/02,SilverBar,5340000.0,5390000.0,5025000.0,5059920.0,787802,4068624083440,46613907,632111,14390,80,1238,232,5046584.0,5164526.0,2.3371
2026-02-22T00:00:00,1404/12/03,SilverBar,5130000.0,5130000.0,4950000.0,5100040.0,1271929,6411467172050,47669081,1055174,14483,80,1005,251,5164526.0,5040743.0,-2.3968
2026-02-23T00:00:00,1404/12/04,SilverBar,5114000.0,5289990.0,5050000.0,5275000.0,2202655,11384657539100,48456611,787530,14412,81,714,472,5040743.0,5168607.0,2.5366
2026-02-24T00:00:00,1404/12/05,SilverBar,5300000.0,5345480.0,5097010.0,5164950.0,2066754,10913577037950,49185802,729191,14449,81,832,306,5168607.0,5280540.0,2.1656
2026-02-25T00:00:00,1404/12/06,SilverBar,5330000.0,5399710.0,5165550.0,5187000.0,834649,4415882890660,49424916,239114,14477,81,968,303,5280540.0,5290707.0,0.1925
2026-02-26T00:00:00,1404/12/07,SilverBar,0,0,0,0,0,0,49424916,0,14477,81,0,0,5290707.0,5290707.0,0
2026-02-28T00:00:00,1404/12/09,SilverBar,0,0,0,0,0,0,49424916,0,14477,81,0,0,5290707.0,5290707.0,0
2026-03-01T00:00:00,1404/12/10,SilverBar,0,0,0,0,0,0,49424916,0,14477,81,0,0,5290707.0,5290707.0,0
2026-03-02T00:00:00,1404/12/11,SilverBar,0,0,0,0,0,0,49424916,0,14477,81,0,0,5290707.0,5290707.0,0
2026-03-03T00:00:00,1404/12/12,SilverBar,0,0,0,0,0,0,49424916,0,14477,81,0,0,5290707.0,5290707.0,0
2026-03-04T00:00:00,1404/12/13,SilverBar,0,0,0,0,0,0,49424916,0,14477,81,0,0,5290707.0,5290707.0,0
2026-03-05T00:00:00,1404/12/14,SilverBar,0,0,0,0,0,0,49424916,0,14477,81,0,0,5290707.0,5290707.0,0
2026-03-07T00:00:00,1404/12/16,SilverBar,0,0,0,0,0,0,49424916,0,14477,81,0,0,5290707.0,5290707.0,0
2026-03-08T00:00:00,1404/12/17,SilverBar,0,0,0,0,0,0,49424916,0,14477,81,0,0,5290707.0,5290707.0,0
2026-03-09T00:00:00,1404/12/18,SilverBar,0,0,0,0,0,0,49424916,0,14477,81,0,0,5290707.0,5290707.0,0
2026-03-10T00:00:00,1404/12/19,SilverBar,0,0,0,0,0,0,49424916,0,14477,81,0,0,5290707.0,5290707.0,0
2026-03-11T00:00:00,1404/12/20,SilverBar,0,0,0,0,0,0,49424916,0,14477,81,0,0,5290707.0,5290707.0,0
2026-03-12T00:00:00,1404/12/21,SilverBar,0,0,0,0,0,0,49424916,0,14477,81,0,0,5290707.0,5290707.0,0
2026-03-14T00:00:00,1404/12/23,SilverBar,0,0,0,0,0,0,49424916,0,14477,81,0,0,5290707.0,5290707.0,0
2026-03-15T00:00:00,1404/12/24,SilverBar,4761640.0,4761640.0,4761640.0,4761640.0,9006,42883329840,49424896,-20,14481,81,121,11,5290707.0,4761640.0,-9.9999
2026-03-16T00:00:00,1404/12/25,SilverBar,4285480.0,4285480.0,4285480.0,4285480.0,73221,313787131080,49431415,6519,14421,81,278,154,4761640.0,4285480.0,-9.9999
2026-03-17T00:00:00,1404/12/26,SilverBar,4110070.0,4494000.0,4110070.0,4494000.0,341303,1495078062840,49736968,305553,14430,81,379,144,4285480.0,4380501.0,2.2173
2026-03-18T00:00:00,1404/12/27,SilverBar,4520000.0,4749990.0,4520000.0,4700000.0,260055,1205591035700,49947627,210659,14399,81,285,137,4380501.0,4635908.0,5.8305
2026-03-19T00:00:00,1404/12/28,SilverBar,0,0,0,0,0,0,49947627,0,14399,81,0,0,4635908.0,4635908.0,0
2026-03-21T00:00:00,1405/01/01,SilverBar,0,0,0,0,0,0,49947627,0,14399,81,0,0,4635908.0,4635908.0,0
2026-03-22T00:00:00,1405/01/02,SilverBar,0,0,0,0,0,0,49947627,0,14399,81,0,0,4635908.0,4635908.0,0
2026-03-23T00:00:00,1405/01/03,SilverBar,0,0,0,0,0,0,49947627,0,14399,81,0,0,4635908.0,4635908.0,0
2026-03-24T00:00:00,1405/01/04,SilverBar,0,0,0,0,0,0,49947627,0,14399,81,0,0,4635908.0,4635908.0,0
2026-03-25T00:00:00,1405/01/05,SilverBar,4172330.0,4539880.0,4172330.0,4528540.0,62140,274557872000,49947603,-24,14349,81,169,163,4635908.0,4418376.0,-4.6923
2026-03-26T00:00:00,1405/01/06,SilverBar,0,0,0,0,0,0,49947603,0,14349,81,0,0,4418376.0,4418376.0,0
2026-03-28T00:00:00,1405/01/08,SilverBar,4444430.0,4521900.0,4444380.0,4468120.0,146146,650910055340,50061269,113666,14310,81,151,124,4418376.0,4453834.0,0.8025
2026-03-29T00:00:00,1405/01/09,SilverBar,4499850.0,4499850.0,4281740.0,4290210.0,320619,1384514792220,50077859,16590,14304,81,212,113,4453834.0,4318256.0,-3.0441
2026-03-30T00:00:00,1405/01/10,SilverBar,4200010.0,4200010.0,4082000.0,4091040.0,341878,1404964199350,50189394,111535,14289,81,290,135,4318256.0,4109548.0,-4.8332
2026-03-31T00:00:00,1405/01/11,SilverBar,4110900.0,4199830.0,4078010.0,4095980.0,417343,1712857319680,50411712,222318,14305,81,298,83,4109548.0,4104196.0,-0.1302
2026-04-01T00:00:00,1405/01/12,SilverBar,0,0,0,0,0,0,50411712,0,14305,81,0,0,4104196.0,4104196.0,0
2026-04-02T00:00:00,1405/01/13,SilverBar,0,0,0,0,0,0,50411712,0,14305,81,0,0,4104196.0,4104196.0,0
2026-04-04T00:00:00,1405/01/15,SilverBar,4080000.0,4210010.0,4000000.0,4100080.0,283153,1180413761300,50592285,180573,14281,81,266,181,4104196.0,4168820.0,1.5746
2026-04-05T00:00:00,1405/01/16,SilverBar,4060220.0,4149860.0,4040010.0,4050000.0,140161,571969995510,50602447,10162,14260,81,274,116,4168820.0,4080807.0,-2.1112
2026-04-06T00:00:00,1405/01/17,SilverBar,4090000.0,4090000.0,3972990.0,4000300.0,178235,710536138020,50690335,87888,14262,81,372,83,4080807.0,3986513.0,-2.3107
2026-04-07T00:00:00,1405/01/18,SilverBar,4020450.0,4284000.0,4020450.0,4150100.0,392058,1653838885540,50999192,308857,14248,81,227,140,3986513.0,4218353.0,5.8156
2026-04-08T00:00:00,1405/01/19,SilverBar,4160000.0,4259970.0,4160000.0,4211120.0,298024,1247681349340,51265360,266168,14255,81,246,98,4218353.0,4186513.0,-0.7548
2026-04-09T00:00:00,1405/01/20,SilverBar,0,0,0,0,0,0,51265360,0,14255,81,0,0,4186513.0,4186513.0,0
2026-04-11T00:00:00,1405/01/22,SilverBar,4181380.0,4181380.0,4085060.0,4091250.0,278504,1142095218280,51427239,161879,14247,81,331,123,4186513.0,4100822.0,-2.0468
2026-04-12T00:00:00,1405/01/23,SilverBar,4161000.0,4199790.0,4097000.0,4097000.0,315076,1295629871560,51640479,213240,14242,81,286,115,4100822.0,4112119.0,0.2755
2026-04-13T00:00:00,1405/01/24,SilverBar,4100000.0,4149240.0,3950000.0,3994410.0,278059,1132568287100,51881629,241150,14282,81,478,135,4112119.0,4073122.0,-0.9483
2026-04-14T00:00:00,1405/01/25,SilverBar,0,0,0,0,0,0,51881629,0,14282,81,0,0,4073122.0,4073122.0,0
2026-04-15T00:00:00,1405/01/26,SilverBar,4010050.0,4080000.0,3999010.0,3999560.0,425181,1706712232100,52266990,385361,14284,81,419,139,4073122.0,4014084.0,-1.4495
2026-04-16T00:00:00,1405/01/27,SilverBar,0,0,0,0,0,0,52266990,0,14284,81,0,0,4014084.0,4014084.0,0
2026-04-18T00:00:00,1405/01/29,SilverBar,4000000.0,4005700.0,3920360.0,3930000.0,310586,1230747344190,52545882,278892,14296,81,456,134,4014084.0,3962662.0,-1.281
2026-04-19T00:00:00,1405/01/30,SilverBar,4049990.0,4049990.0,3960020.0,4013450.0,495369,1986109326560,52964646,418764,14273,81,281,147,3962662.0,4009353.0,1.1783
2026-04-20T00:00:00,1405/01/31,SilverBar,4000000.0,4002900.0,3960000.0,3962000.0,390664,1561120918190,53310284,345638,14273,82,315,116,4009353.0,3996071.0,-0.3313
2026-04-21T00:00:00,1405/02/01,SilverBar,3980000.0,3999890.0,3960000.0,3988900.0,295245,1173066837240,53575095,264811,14268,82,303,97,3996071.0,3973198.0,-0.5724
2026-04-22T00:00:00,1405/02/02,SilverBar,4080870.0,4080870.0,3960010.0,3990000.0,439205,1748237734730,53951169,376074,14337,82,447,75,3973198.0,3980460.0,0.1828
2026-04-23T00:00:00,1405/02/03,SilverBar,0,0,0,0,0,0,53951169,0,14337,82,0,0,3980460.0,3980460.0,0
2026-04-25T00:00:00,1405/02/05,SilverBar,4000000.0,4000000.0,3940100.0,3945510.0,581636,2296682220150,54490959,539790,14386,82,551,123,3980460.0,3948659.0,-0.7989
2026-04-26T00:00:00,1405/02/06,SilverBar,3992000.0,4080000.0,3981200.0,4079970.0,773550,3109544977830,55182103,691144,14462,82,615,191,3948659.0,4019837.0,1.8026
2026-04-27T00:00:00,1405/02/07,SilverBar,4090000.0,4421820.0,4090000.0,4421820.0,609344,2684253576630,55758941,576838,14480,82,243,158,4019837.0,4405153.0,9.5854
2026-04-28T00:00:00,1405/02/08,SilverBar,4845660.0,4845660.0,4640000.0,4845660.0,1820063,8651593672910,57292675,1533734,14598,83,1053,430,4405153.0,4753458.0,7.9068
2026-04-29T00:00:00,1405/02/09,SilverBar,5228800.0,5228800.0,4862060.0,4864000.0,1398967,7276465394150,58362229,1069554,14720,83,1196,696,4753458.0,5201313.0,9.4217
2026-04-30T00:00:00,1405/02/10,SilverBar,0,0,0,0,0,0,58362229,0,14720,83,0,0,5201313.0,5201313.0,0
2026-05-02T00:00:00,1405/02/12,SilverBar,5205140.0,5390000.0,5000000.0,5119990.0,543191,2859257334620,58800602,438373,14949,83,1004,340,5201313.0,5263816.0,1.2017
2026-05-03T00:00:00,1405/02/13,SilverBar,5251310.0,5355000.0,5190290.0,5320000.0,1135584,5963624492730,59816146,1015544,15031,83,887,372,5263816.0,5251593.0,-0.2322
2026-05-04T00:00:00,1405/02/14,SilverBar,5171200.0,5227000.0,5105500.0,5200090.0,863121,4489312033800,60473215,657069,14966,83,646,404,5251593.0,5201255.0,-0.9585
2026-05-05T00:00:00,1405/02/15,SilverBar,5000000.0,5088790.0,4980000.0,5014970.0,435736,2183267400740,60732622,259407,15016,83,714,258,5201255.0,5010528.0,-3.6669
2026-05-06T00:00:00,1405/02/16,SilverBar,5099990.0,5220000.0,4949810.0,5039990.0,432460,2155360688730,61059680,327058,15052,83,667,307,5010528.0,4983954.0,-0.5304
2026-05-07T00:00:00,1405/02/17,SilverBar,0,0,0,0,0,0,61059680,0,15052,83,0,0,4983954.0,4983954.0,0
2026-05-09T00:00:00,1405/02/19,SilverBar,5220000.0,5220000.0,5079810.0,5169650.0,1073435,5501658824230,62061564,1001884,15209,83,761,262,4983954.0,5125284.0,2.8357
2026-05-10T00:00:00,1405/02/20,SilverBar,5230000.0,5230000.0,5029970.0,5041110.0,1076995,5501490178520,63074522,1012958,15382,83,965,204,5125284.0,5108185.0,-0.3336
2026-05-11T00:00:00,1405/02/21,SilverBar,5295000.0,5295000.0,5064020.0,5150800.0,707246,3645602357700,63712468,637946,15647,83,1190,265,5108185.0,5154645.0,0.9095
2026-05-12T00:00:00,1405/02/22,SilverBar,5298000.0,5307000.0,5200000.0,5200000.0,1309987,6914795802370,64879760,1167292,15752,83,938,435,5154645.0,5278522.0,2.4032
2026-05-13T00:00:00,1405/02/23,SilverBar,5299990.0,5806370.0,5280010.0,5805000.0,2348816,13364267862260,66663761,1784001,15442,83,813,1117,5278522.0,5689789.0,7.7913
2026-05-14T00:00:00,1405/02/24,SilverBar,0,0,0,0,0,0,66663761,0,15442,83,0,0,5689789.0,5689789.0,0
2026-05-16T00:00:00,1405/02/26,SilverBar,5280000.0,5429990.0,5227000.0,5424990.0,2067557,11088989623130,68473968,1810207,15647,84,1129,464,5689789.0,5363330.0,-5.7376
2026-05-17T00:00:00,1405/02/27,SilverBar,5400000.0,5490000.0,5325010.0,5446990.0,1289378,6992977133120,69634006,1160038,15726,83,693,362,5363330.0,5423528.0,1.1224
2026-05-18T00:00:00,1405/02/28,SilverBar,5415000.0,5509960.0,5370050.0,5420470.0,1222478,6662943371010,70291044,657038,15627,83,429,523,5423528.0,5450359.0,0.4947
2026-05-19T00:00:00,1405/02/29,SilverBar,5453500.0,5499970.0,5281100.0,5288910.0,1583006,8515375017910,71601615,1310571,15584,83,562,359,5450359.0,5379244.0,-1.3048
2026-05-20T00:00:00,1405/02/30,SilverBar,5302000.0,5390000.0,5230990.0,5272080.0,1032806,5416648439230,72544408,942793,15685,83,717,211,5379244.0,5244594.0,-2.5031
2026-05-21T00:00:00,1405/02/31,SilverBar,0,0,0,0,0,0,72544408,0,15685,83,0,0,5244594.0,5244594.0,0
2026-05-23T00:00:00,1405/03/02,SilverBar,5245300.0,5245300.0,5060000.0,5083000.0,950688,4877529084820,73211106,666698,15749,83,845,226,5244594.0,5130526.0,-2.175
2026-05-24T00:00:00,1405/03/03,SilverBar,4889000.0,5000000.0,4617480.0,4980150.0,1756159,8389726163130,74837082,1625976,15870,83,1346,357,5130526.0,4777316.0,-6.8845
2026-05-25T00:00:00,1405/03/04,SilverBar,5054120.0,5180000.0,4900000.0,4990000.0,2871562,14389049491770,75437031,599949,15941,83,750,324,4777316.0,5010879.0,4.889
2026-05-26T00:00:00,1405/03/05,SilverBar,5009990.0,5009990.0,4900000.0,4949970.0,1542433,7646339365880,76184834,747803,16020,84,624,150,5010879.0,4957324.0,-1.0688
2026-05-27T00:00:00,1405/03/06,SilverBar,0,0,0,0,0,0,76184834,0,16020,84,0,0,4957324.0,4957324.0,0
2026-05-28T00:00:00,1405/03/07,SilverBar,0,0,0,0,0,0,76184834,0,16020,84,0,0,4957324.0,4957324.0,0
2026-05-30T00:00:00,1405/03/09,SilverBar,4836520.0,4949950.0,4830000.0,4835240.0,2253833,11052242048000,77638130,1453296,16082,84,724,187,4957324.0,4903754.0,-1.0806
2026-05-31T00:00:00,1405/03/10,SilverBar,4850000.0,4870000.0,4760110.0,4820000.0,1488252,7174004435420,78636889,998759,16160,84,808,145,4903754.0,4820423.0,-1.6993
2026-06-01T00:00:00,1405/03/11,SilverBar,4900000.0,5039000.0,4890610.0,5037000.0,1244434,6145626772290,79652228,1015339,16200,85,601,217,4820423.0,4938492.0,2.4493
2026-06-02T00:00:00,1405/03/12,SilverBar,5020010.0,5028980.0,4950000.0,5000000.0,1439278,7211277795160,80792124,1139896,16255,85,486,162,4938492.0,5010344.0,1.4549
2026-06-03T00:00:00,1405/03/13,SilverBar,4950000.0,5049990.0,4950000.0,4974760.0,377329,1877046800920,81109197,317073,16305,85,548,133,5010344.0,4974563.0,-0.7141
2026-06-04T00:00:00,1405/03/14,SilverBar,0,0,0,0,0,0,81109197,0,16305,85,0,0,4974563.0,4974563.0,0
2026-06-06T00:00:00,1405/03/16,SilverBar,4700000.0,4700000.0,4477170.0,4520000.0,1199094,5442286513120,82227926,1118729,16608,85,1705,178,4974563.0,4538665.0,-8.7625
2026-06-07T00:00:00,1405/03/17,SilverBar,4530000.0,4809970.0,4530000.0,4800000.0,1279875,5877462865250,83403546,1175620,16640,85,723,270,4538665.0,4592216.0,1.1799
2026-06-08T00:00:00,1405/03/18,SilverBar,4629990.0,4732000.0,4520120.0,4630010.0,902999,4130445868610,84097263,693717,16708,85,646,177,4592216.0,4574142.0,-0.3936
2026-06-09T00:00:00,1405/03/19,SilverBar,4620000.0,4716720.0,4581000.0,4628000.0,812763,3802569151340,84829745,732482,16732,85,486,185,4574142.0,4678571.0,2.283
2026-06-10T00:00:00,1405/03/20,SilverBar,4490000.0,4565600.0,4370300.0,4390000.0,750568,3337779706440,85474919,645174,16940,85,1242,129,4678571.0,4447005.0,-4.9495
2026-06-11T00:00:00,1405/03/21,SilverBar,0,0,0,0,0,0,85474919,0,16940,85,0,0,4447005.0,4447005.0,0
2026-06-13T00:00:00,1405/03/23,SilverBar,4350000.0,4350000.0,4002310.0,4002350.0,458564,1909106529990,85686559,211640,17088,85,1384,227,4447005.0,4163228.0,-6.3813
